gene_name,rank,max_abs_coef,dominant_class,dominant_coef,BRCA,COAD,KIRC,LUAD
gene_8348,199,0.020661608624131342,KIRC,-0.020661608624131342,0.009815107266165222,0.0004947654092162673,-0.020661608624131342,0.00747435584266143
gene_13140,200,0.02063810709315352,BRCA,0.02063810709315352,0.02063810709315352,-0.0033952710605093367,0.002819772972821561,-0.015900171464961487
gene_7896,201,0.020628841422742655,BRCA,-0.020628841422742655,-0.020628841422742655,0.01400842080996394,0.014306580782963117,0.006486249272144379
gene_18792,202,0.020620072899864936,BRCA,-0.020620072899864936,-0.020620072899864936,-0.0015056631668751304,0.008647611137522052,0.01727598938391727
gene_14079,203,0.02050368600401769,BRCA,-0.02050368600401769,-0.02050368600401769,-0.00444141760700843,0.003098309189848816,0.015293397356441448
gene_11916,204,0.020368626771052008,LUAD,-0.020368626771052008,0.007325611458812136,-0.007965790354020879,0.018439152336794485,-0.020368626771052008
gene_10460,205,0.020353719055055855,COAD,0.020353719055055855,0.0008215976034146323,0.020353719055055855,-0.003905098906552647,-0.016818016002598194
gene_5598,206,0.020304335065947456,BRCA,0.020304335065947456,0.020304335065947456,-0.0014836511265546703,-0.006202281427614514,-0.013388324828474343
gene_5021,207,0.02030367818262077,KIRC,0.02030367818262077,0.0036343156220893106,-0.009848970483007428,0.02030367818262077,-0.012342940684113317
gene_18381,208,0.020292974107171707,BRCA,-0.020292974107171707,-0.020292974107171707,0.006330891119347122,-0.011317348244495951,0.011616274685754588
gene_5581,209,0.020173525202714496,KIRC,0.020173525202714496,-0.009326403162434516,-0.009404415660906298,0.020173525202714496,0.0036747891332164573
gene_16402,210,0.020119277950892786,KIRC,0.020119277950892786,0.0003358302919553883,-0.008181618638224732,0.020119277950892786,-0.007628318479268202
gene_18333,211,0.020067280300495195,KIRC,0.020067280300495195,-0.009655612614035828,2.117724788212639e-05,0.020067280300495195,-0.004872690371234566
gene_4456,212,0.020035452235179226,PRAD,0.020035452235179226,0.006487169326607536,-0.006439697375783009,-0.0068564121778452855,-0.013226512008164567
gene_16259,213,0.019987082535739525,KIRC,0.019987082535739525,-0.0067021411450069665,-0.0053401310161084875,0.019987082535739525,-0.0024566438564760425
gene_13631,214,0.019927828288312344,BRCA,-0.019927828288312344,-0.019927828288312344,0.006467066549905515,0.002079089143846152,0.018761646548738777
gene_14199,215,0.019892797376214827,COAD,0.019892797376214827,-0.005694631630165398,0.019892797376214827,-0.010140006779300725,0.0037973094278474957
gene_1726,216,0.019851875094175225,LUAD,-0.019851875094175225,0.018738841748569803,0.008053322805500508,-0.010470028112557954,-0.019851875094175225
gene_7489,217,0.019829984804162096,LUAD,-0.019829984804162096,0.015220536779232416,-0.013771624066813103,0.019079880712377328,-0.019829984804162096
gene_13493,218,0.019806922499493455,KIRC,0.019806922499493455,-0.0058458714588803425,-0.009187729513591267,0.019806922499493455,-0.0016167256875441946
gene_11346,219,0.019785589197266213,COAD,0.019785589197266213,-0.007746600436954642,0.019785589197266213,-0.007063924411591675,-0.001860505589445093
gene_2639,220,0.019768423902758694,BRCA,-0.019768423902758694,-0.019768423902758694,0.01028076000052305,0.016566320955742148,0.009180823856232097
gene_10950,221,0.01969659945646186,KIRC,0.01969659945646186,-0.0029390895971085325,-0.009704088842607615,0.01969659945646186,-0.0031102044594463977
gene_1212,222,0.019635714830285752,KIRC,0.019635714830285752,0.0008029029086162408,-0.004404265744057588,0.019635714830285752,-0.011627462193571783
gene_9626,223,0.019605096238706286,PRAD,0.019605096238706286,-0.0022138747323445286,-0.004911079240270597,-0.00554253867084544,-0.006937603595250196
gene_7113,224,0.019478901214456515,LUAD,-0.019478901214456515,0.0062199684448971,-0.009193957873695077,0.011276016089330362,-0.019478901214456515
gene_14451,225,0.019381709286324964,LUAD,-0.019381709286324964,0.01164615225123212,-0.002305472568195493,0.0019846255444192122,-0.019381709286324964
gene_13527,226,0.019355916813810055,LUAD,-0.019355916813810055,0.014970576191974339,0.002771918810735669,-0.006636615477921727,-0.019355916813810055
gene_18,227,0.019354900919458736,KIRC,0.019354900919458736,-0.0022164788637235315,-0.007427900913268937,0.019354900919458736,-0.004069835508401784
gene_19542,228,0.019306909378070142,LUAD,0.019306909378070142,-0.00919089982210537,-0.006168500300320579,-0.0007700452818511954,0.019306909378070142
gene_16318,229,0.019287036103721074,LUAD,-0.019287036103721074,0.010213623812799055,-0.0008974983111575449,5.7093534013940195e-05,-0.019287036103721074
gene_3542,230,0.019269697795304633,COAD,0.019269697795304633,0.0049884560252297545,0.019269697795304633,-0.007704744786607651,-0.008872835422557481
gene_7436,231,0.019250788431313136,LUAD,-0.019250788431313136,0.016115473850089372,0.002692356756588288,-0.007436645956558798,-0.019250788431313136
gene_88,232,0.019247596848037916,LUAD,0.019247596848037916,-0.01718751444192159,0.00333279535387685,0.0033296752838573424,0.019247596848037916
gene_3461,233,0.019222516228255982,KIRC,0.019222516228255982,-0.012450115858272605,0.01451712198014452,0.019222516228255982,-0.00760723524776394
gene_5835,234,0.019146109580949856,LUAD,-0.019146109580949856,0.018914848632753698,0.0036882525308666995,0.008098976406901841,-0.019146109580949856
gene_19339,235,0.019068936962344126,LUAD,-0.019068936962344126,0.01835010747674863,0.003149588201609674,0.005986810946773251,-0.019068936962344126
gene_3813,236,0.01903662816083686,COAD,0.01903662816083686,-0.00662413640856072,0.01903662816083686,-0.005403553895766161,-0.0021121697587687437
gene_11905,237,0.01901537791523027,LUAD,-0.01901537791523027,0.008755418887231997,0.011503115326411297,-0.0055330572064368104,-0.01901537791523027
gene_12983,238,0.01891724450312728,KIRC,0.01891724450312728,0.005563745076229045,0.00022678051939865413,0.01891724450312728,-0.01801790038558972
gene_13474,239,0.018863908138784802,KIRC,-0.018863908138784802,0.015831185294629516,0.008283362622944893,-0.018863908138784802,-0.004569985290776882
gene_17145,240,0.01884778782076556,BRCA,-0.01884778782076556,-0.01884778782076556,0.01185264450992345,-0.0011080958714504354,0.01368101033045178
gene_5988,241,0.01882584174078612,LUAD,0.01882584174078612,-0.008233496125139494,-0.0016037833993983585,0.0018246851763540468,0.01882584174078612
gene_3493,242,0.018803748047439398,LUAD,0.018803748047439398,-0.018726449228547184,-0.007872637217989273,0.01210683302567111,0.018803748047439398
gene_4885,243,0.018764511970281346,LUAD,-0.018764511970281346,0.01573626242035196,-0.006878858175112186,0.01291015048062762,-0.018764511970281346
gene_13998,244,0.018758223630411477,LUAD,-0.018758223630411477,0.0027248546905368986,0.0181776646401805,0.008069722486463001,-0.018758223630411477
gene_7965,245,0.01874779142563722,COAD,0.01874779142563722,-0.017786845553062723,0.01874779142563722,0.01450170242345828,-0.0008760642157781489
gene_1544,246,0.01872471071697817,LUAD,0.01872471071697817,-0.016296107295603504,0.0006064503644038335,0.0014724591369659483,0.01872471071697817
gene_7792,247,0.01869513465607384,BRCA,-0.01869513465607384,-0.01869513465607384,0.008396831799247538,0.012594779801546772,0.008161721518263875
gene_16130,248,0.018667916223593952,KIRC,0.018667916223593952,-0.005317816900822972,-0.003450776458384639,0.018667916223593952,-0.005004178346034008
gene_3849,249,0.018596224997563866,LUAD,-0.018596224997563866,0.015386491548345066,-0.012223633585479197,-0.0001526031203831972,-0.018596224997563866
gene_1410,250,0.018577422945686206,KIRC,0.018577422945686206,0.007303161580418673,-0.01369522858004354,0.018577422945686206,-0.008688974275618915
gene_12848,251,0.018571478860085488,PRAD,0.018571478860085488,-0.006073679748296136,-0.004917596644958784,-0.004378875909754535,-0.003201326557079715
gene_13355,252,0.018545339269843426,COAD,0.018545339269843426,-0.002275400517710446,0.018545339269843426,-0.010357097381865544,-0.007363581944270508
gene_4866,253,0.01853777038262992,PRAD,0.01853777038262992,-0.0034478656312434664,0.008962620748354572,-0.009388601688003092,-0.014663923811742561
gene_19606,254,0.018532726431486415,KIRC,-0.018532726431486415,0.005547266323346082,0.010925540831569174,-0.018532726431486415,-0.005915640903627357
gene_6816,255,0.01845755788704401,BRCA,-0.01845755788704401,-0.01845755788704401,0.0001693868659311773,0.01789981540406353,0.007566915398827989
gene_271,256,0.018450901188185292,BRCA,0.018450901188185292,0.018450901188185292,0.00428224856792928,-0.004924983303963652,-0.007757537126402383
gene_3645,257,0.01840349161326203,COAD,0.01840349161326203,-0.0034713304411550477,0.01840349161326203,0.0024308342456791023,-0.017793948320174308
gene_3369,258,0.018326933230112644,LUAD,-0.018326933230112644,0.008143787223230852,0.001654991414878542,0.017560572454920594,-0.018326933230112644
gene_7880,259,0.018308961180297737,BRCA,0.018308961180297737,0.018308961180297737,-0.007764902682094765,-0.003859905815037935,-0.013343834706030889
gene_6265,260,0.018291831254688053,LUAD,-0.018291831254688053,0.017474890440369446,-0.005949076050581817,0.007933060165870462,-0.018291831254688053
gene_16377,261,0.018256763653571758,KIRC,0.018256763653571758,-0.0038347393723400115,-0.0033159121203863435,0.018256763653571758,-0.005388855961004801
gene_19623,262,0.018207173440660595,LUAD,0.018207173440660595,0.002389992415143017,-0.011746386322271435,-0.015860999792565892,0.018207173440660595
gene_371,263,0.018057273924057315,BRCA,0.018057273924057315,0.018057273924057315,-0.00012993903786446778,-0.009323830310619816,-0.011179276877391148
gene_18734,264,0.018048031915953087,LUAD,-0.018048031915953087,0.012267804405364622,-0.0017046772732569452,0.0022514661876156276,-0.018048031915953087
gene_7649,265,0.017994868915594375,KIRC,0.017994868915594375,-0.01131697484680401,-0.0037526497888762857,0.017994868915594375,0.006135787998425597
gene_16363,266,0.017993756954368022,KIRC,0.017993756954368022,0.01222309483870449,-0.010392611183613044,0.017993756954368022,-0.015843617700957543
gene_14427,267,0.01797331662836312,KIRC,-0.01797331662836312,0.01753897352140569,-0.002810608049435728,-0.01797331662836312,0.0003505064922164927
gene_4291,268,0.01797005344601069,LUAD,0.01797005344601069,-0.015624655536544815,-0.0030764435118810452,0.003725257857227232,0.01797005344601069
gene_18746,269,0.017940236068718664,BRCA,0.017940236068718664,0.017940236068718664,-0.008964520848978835,-0.0045452417408589595,-0.003909521266041211
gene_18650,270,0.01792341301937976,COAD,0.01792341301937976,-0.0025311424345873367,0.01792341301937976,-0.006411226005829863,-0.003813354780206811
gene_15927,271,0.017867304838761092,BRCA,-0.017867304838761092,-0.017867304838761092,0.0030077871801877498,0.009494765352835747,0.011722851904875854
gene_4881,272,0.017861435051125515,BRCA,0.017861435051125515,0.017861435051125515,-0.009841449138038102,0.01337183560346278,-0.017758165599399453
gene_1137,273,0.017848828615460728,LUAD,-0.017848828615460728,0.012108129072659778,-0.004871646150098339,0.0021335437111628507,-0.017848828615460728
gene_10997,274,0.01784769095707129,LUAD,-0.01784769095707129,0.0009373243351167409,0.011396431469316366,0.012098850785999525,-0.01784769095707129
gene_15893,275,0.017829453341557954,LUAD,0.017829453341557954,0.001935478257240088,-0.011359887595612794,-0.0013252072400923153,0.017829453341557954
gene_17477,276,0.017805153185894013,KIRC,0.017805153185894013,-0.014636988038010397,-0.002901209499967141,0.017805153185894013,0.007838258510942437
gene_10844,277,0.017793180634482434,BRCA,-0.017793180634482434,-0.017793180634482434,0.002435804357695437,0.00811810107048433,0.01477444302867894
gene_3862,278,0.017781137148371703,KIRC,0.017781137148371703,0.0062498250074717,-0.004010460416202935,0.017781137148371703,-0.016332849416207353
gene_8596,279,0.017772080578531666,COAD,-0.017772080578531666,0.017761153410013067,-0.017772080578531666,0.0036184969601299063,-0.004714184161285332
gene_2844,280,0.017744825276356988,PRAD,-0.017744825276356988,-0.015093751074333141,0.003433783302401772,0.015588573081054881,0.013816219967228018
gene_16391,281,0.01769474507245632,KIRC,0.01769474507245632,0.0072321520250768195,-0.0050454911213324944,0.01769474507245632,-0.011611899160083502
gene_16155,282,0.01767961778493786,KIRC,0.01767961778493786,-0.0015721918296957512,0.0016103898385614742,0.01767961778493786,-0.012951472202228774
gene_13507,283,0.017615322337395396,KIRC,-0.017615322337395396,0.009035412620413907,0.006989779321841638,-0.017615322337395396,-0.0013229028648827626
gene_12304,284,0.017606218774387422,KIRC,0.017606218774387422,-0.010498682142590834,-0.002320047505440187,0.017606218774387422,-0.0077283898407678265
gene_3784,285,0.017569043693805745,BRCA,0.017569043693805745,0.017569043693805745,-0.0031659059998915373,-0.0075202740645177926,-0.006400726705554915
gene_14114,286,0.017544179367605283,KIRC,0.017544179367605283,-0.004390542397660521,-0.003289828300933799,0.017544179367605283,-0.004716197685299112
gene_17771,287,0.01752058097608576,BRCA,0.01752058097608576,0.01752058097608576,-0.01148190321199573,-0.015493362511621573,0.006869832562202794
gene_9711,288,0.017512455399340703,KIRC,0.017512455399340703,-0.003547466049410313,-0.0053425456906393155,0.017512455399340703,-0.004265079201610387
gene_5422,289,0.01750300063903161,BRCA,0.01750300063903161,0.01750300063903161,0.0015328479500973007,-0.01710751385365401,0.00500399815717394
gene_5186,290,0.017423417049020895,LUAD,0.017423417049020895,-0.01238657827826132,0.0015838167214830918,-0.0015548346261860936,0.017423417049020895
gene_11464,291,0.017394436801749277,COAD,0.017394436801749277,-0.009091834290753737,0.017394436801749277,-0.00043745153415402445,0.0006888387619119953
gene_17949,292,0.017388289315454004,PRAD,0.017388289315454004,-0.0007469484312065979,-0.00562563584495034,-0.008127559053275618,-0.002888145986025733
gene_1482,293,0.017319634956969393,PRAD,0.017319634956969393,-0.0030065734758962757,-0.004290298152305316,-0.0010029105311786558,-0.009019852797593035
gene_5158,294,0.017309832249964893,COAD,0.017309832249964893,-0.007203206842654719,0.017309832249964893,-0.0077838567369950375,0.007066327324303167
gene_5709,295,0.017297763494277207,COAD,0.017297763494277207,-0.001886330348081379,0.017297763494277207,-0.010936308906898196,-0.0015273727608771026
gene_19201,296,0.01729567823102547,KIRC,0.01729567823102547,-0.0008489859782242828,-0.005063618662716935,0.01729567823102547,-0.0069330846832061
gene_17512,297,0.01729457325931698,BRCA,0.01729457325931698,0.01729457325931698,-0.012584108158252333,-0.005925137125522062,-0.0019698159106103933
gene_15863,298,0.017276616980291343,KIRC,-0.017276616980291343,0.006478999953189413,0.0048909630092162735,-0.017276616980291343,0.0035990994791473673
gene_380,299,0.017259465190073913,LUAD,-0.017259465190073913,0.0059116485319092495,-0.00046825128926829534,-0.0017412423951213506,-0.017259465190073913
gene_4057,300,0.01721835413156207,KIRC,0.01721835413156207,-0.0036664495060812273,-0.01265740228685214,0.01721835413156207,-0.001778507612699544
gene_18042,301,0.017139631393704762,KIRC,0.017139631393704762,-0.014867904618476922,0.005884062292803242,0.017139631393704762,0.0018073844799808008
gene_10523,302,0.01713565597266086,LUAD,0.01713565597266086,-0.011516717666679593,0.0005960805655759594,-0.004082706453949926,0.01713565597266086
gene_17769,303,0.0171167468474684,BRCA,0.0171167468474684,0.0171167468474684,0.000576303957119158,-0.009108804628200315,-0.01695136131386675
gene_16105,304,0.01711071212161624,KIRC,0.01711071212161624,-0.004283464116002086,-0.0038246474220990315,0.01711071212161624,-0.004830375677047346
gene_1191,305,0.017023700878135678,LUAD,0.017023700878135678,-0.013817682585268649,-0.0010044277375695692,0.0018584309595934634,0.017023700878135678
gene_16358,306,0.01699664348633614,PRAD,0.01699664348633614,-0.008254692059584779,-0.005015870530429012,-0.010920708131860206,0.007194627235529094
gene_18676,307,0.0169832516091667,KIRC,0.0169832516091667,-0.009188839944357485,-0.008301312178122163,0.0169832516091667,0.007369258147282065
gene_6164,308,0.016937288745425955,KIRC,-0.016937288745425955,0.004630230045899184,0.008367274426955434,-0.016937288745425955,0.004252034189772269
gene_4901,309,0.016888308214800075,KIRC,0.016888308214800075,0.0075885910987547964,-0.005037454711622151,0.016888308214800075,-0.01660137165814592
gene_9979,310,0.016810748969456692,KIRC,0.016810748969456692,-0.005315189031784815,-0.004410653981572551,0.016810748969456692,-0.003301242515353058
gene_9608,311,0.01678709378628762,KIRC,0.01678709378628762,0.0021066476855480768,-0.004559766149617009,0.01678709378628762,-0.008874174840148952
gene_18407,312,0.016783549392505245,BRCA,0.016783549392505245,0.016783549392505245,0.00011094611935650786,0.005582421590962911,-0.011802049866139733
gene_1096,313,0.016767748306336937,BRCA,-0.016767748306336937,-0.016767748306336937,-0.00213708551088897,0.005313247922268889,0.000553995730321078
gene_5918,314,0.016734701363680646,LUAD,-0.016734701363680646,0.008774056161157617,0.0003477496565841921,0.014131695353132516,-0.016734701363680646
gene_1377,315,0.016704518889840855,LUAD,-0.016704518889840855,0.00796162428737885,0.011177231081167551,0.0039139803905209785,-0.016704518889840855
gene_12808,316,0.01670446570025058,KIRC,-0.01670446570025058,0.0046009158646308805,0.003036940050246273,-0.01670446570025058,0.005321214327362906
gene_14122,317,0.016695645315540564,BRCA,0.016695645315540564,0.016695645315540564,-0.00917909459553005,-0.006564122393991302,-0.004809942056842006
gene_6937,318,0.016658634428150586,PRAD,0.016658634428150586,-0.004394958197248604,-0.004050892662381133,-0.0055716190809456225,-0.002641164487578928
gene_16156,319,0.01663343057781415,KIRC,0.01663343057781415,-0.0015388286143393623,-0.0036541061551384956,0.01663343057781415,-0.006893883049981065
gene_8349,320,0.016617025898795483,BRCA,-0.016617025898795483,-0.016617025898795483,0.009274537391024084,0.000904782954536345,0.0014624906039268392
gene_9526,321,0.016616586221235657,KIRC,0.016616586221235657,-0.000527090900846082,0.0020577282785393673,0.016616586221235657,-0.013033616732144974
gene_221,322,0.016526009032944287,BRCA,-0.016526009032944287,-0.016526009032944287,0.0006124482791217181,0.007318942928091361,0.0030302143327217246
gene_12881,323,0.016521405912757896,PRAD,0.016521405912757896,-0.001321182039020652,-0.0033302909887475063,-0.004381475910913356,-0.007488456974078916
gene_4030,324,0.01650037042006252,BRCA,0.01650037042006252,0.01650037042006252,0.0009433505783674582,-0.008053180181019233,-0.005997901010357399
gene_18282,325,0.016500180467215474,KIRC,0.016500180467215474,-0.005497443442921496,-0.008912703839249924,0.016500180467215474,0.0001026125360416311
gene_11449,326,0.016497117797982526,COAD,0.016497117797982526,0.00023762227766339905,0.016497117797982526,-0.002976431952422745,-0.006150060388394262
gene_13202,327,0.016411520194390072,COAD,0.016411520194390072,0.0100222613030077,0.016411520194390072,-0.00569987360167006,-0.015192445447446662
gene_7058,328,0.016408548212157606,LUAD,0.016408548212157606,-0.002349008494761129,-0.008174137392907684,-0.00331064468042496,0.016408548212157606
gene_14503,329,0.016349360306211556,KIRC,-0.016349360306211556,0.011213030039437452,0.0056451601169166515,-0.016349360306211556,-0.003558578648262604
gene_13111,330,0.016335935752843908,COAD,0.016335935752843908,0.005955027705571972,0.016335935752843908,-0.011876389462078885,-0.0015145447195373672
gene_4223,331,0.01631243460210538,KIRC,0.01631243460210538,-0.0019364006959957734,0.001325298314227577,0.01631243460210538,-0.00854652109231639
gene_18636,332,0.016311634782602762,LUAD,-0.016311634782602762,0.007667155002668753,0.015401338328467866,0.004760387096073354,-0.016311634782602762
gene_10290,333,0.016297560900580113,PRAD,0.016297560900580113,0.0011763583642116346,0.001003059842922209,-0.013925081334436732,-0.004551897773281973
gene_5934,334,0.01629264248751136,BRCA,-0.01629264248751136,-0.01629264248751136,-0.0019131973067779398,0.005775333250726671,0.014393096325698258
gene_2638,335,0.01626675485647065,COAD,0.01626675485647065,-0.014224416396227063,0.01626675485647065,-0.003680689435334363,0.0056450013547091425
gene_8004,336,0.01619911822384548,LUAD,-0.01619911822384548,-0.007171923647019793,0.015203776229390283,-0.00031183118502631273,-0.01619911822384548
gene_4476,337,0.01618835496020131,BRCA,0.01618835496020131,0.01618835496020131,-0.015856667007859943,-0.014251396097992659,0.013053742011181042
gene_9612,338,0.016188347436837176,LUAD,0.016188347436837176,-0.015960663397634196,0.003572911916728751,-0.006267173394352929,0.016188347436837176
gene_18810,339,0.0161745559320166,KIRC,-0.0161745559320166,-0.011816583987975256,0.014650490862097338,-0.0161745559320166,0.005079735108917587
gene_15473,340,0.01614557753939526,LUAD,-0.01614557753939526,0.003554806508523788,0.0013189155139985424,0.016032422694007717,-0.01614557753939526
gene_10674,341,0.016125875837125693,LUAD,0.016125875837125693,-0.010190066821937908,-0.001778203293847826,-0.002860548268439062,0.016125875837125693
gene_10363,342,0.016107695706428556,LUAD,0.016107695706428556,-0.014500040460182382,0.0029092504676890515,-0.012356227928522494,0.016107695706428556
gene_13809,343,0.016004732904676754,LUAD,-0.016004732904676754,0.010782318605331761,-0.0031000047683744695,-0.003739216641732173,-0.016004732904676754
gene_16088,344,0.01599460981638916,KIRC,0.01599460981638916,-0.004807934393856757,-0.004527033798231179,0.01599460981638916,-0.0017581540991495016
gene_15633,345,0.01597843010895449,LUAD,0.01597843010895449,-0.004453998107725302,-0.011371762210776298,0.006187279100834997,0.01597843010895449
gene_2448,346,0.015951974077133464,COAD,0.015951974077133464,-0.0042775949300668135,0.015951974077133464,-0.006963541344824407,0.0031314762062614396
gene_15371,347,0.015949535751709442,LUAD,0.015949535751709442,-0.011010826657590369,-5.722184849104526e-05,-0.013483283080994921,0.015949535751709442
gene_16133,348,0.015942992582521097,KIRC,0.015942992582521097,-0.00899124831493519,0.007126994593089869,0.015942992582521097,-0.009305384985091881
gene_8003,349,0.015915019017920442,LUAD,-0.015915019017920442,-0.006563568685998925,0.013782398625857195,-0.004564576172401532,-0.015915019017920442
gene_19160,350,0.015884050549090773,KIRC,0.015884050549090773,0.007417995428835257,-0.004013889537990985,0.015884050549090773,-0.014818335105833948
gene_6839,351,0.015856593904851172,KIRC,0.015856593904851172,-0.0014001680993720464,-0.0008995179658801752,0.015856593904851172,-0.012790729408558766
gene_16061,352,0.015855095064390916,LUAD,0.015855095064390916,-0.0034474740851405524,-0.007883581364114423,-0.010054726111461217,0.015855095064390916
gene_4046,353,0.015776576986569663,LUAD,-0.015776576986569663,0.012247591867471312,-0.006993474769920824,0.011320244243773066,-0.015776576986569663
gene_15894,354,0.015769833652513304,LUAD,0.015769833652513304,0.0029512056314345524,-0.0010215099643609373,-0.009028085866152898,0.015769833652513304
gene_7421,355,0.015711260063471108,KIRC,-0.015711260063471108,0.011339635089842913,0.0028198811351906146,-0.015711260063471108,-0.005933460352504681
gene_18290,356,0.015711041465575795,BRCA,0.015711041465575795,0.015711041465575795,-0.004070677417728277,0.008823650449288392,-0.012484227728300977
gene_17585,357,0.01567472284622753,KIRC,-0.01567472284622753,0.005198343047837935,0.0005152214273688398,-0.01567472284622753,0.0020020592014250442
gene_17836,358,0.015659047483552846,COAD,0.015659047483552846,-0.011675051992788057,0.015659047483552846,-0.004643897000920035,0.005008730117680367
gene_6584,359,0.015632033539915182,PRAD,0.015632033539915182,-0.008554465963311508,-0.006341706538258897,0.0025851104154548743,-0.003320971453809631
gene_4587,360,0.015561540129201187,KIRC,0.015561540129201187,0.0020588002930580257,-0.005958291542652634,0.015561540129201187,-0.006225900891863562
gene_15055,361,0.015541372849814309,BRCA,0.015541372849814309,0.015541372849814309,0.006026516546457253,-0.0009565883734827087,-0.012579476511648745
gene_7560,362,0.015480930342487847,COAD,0.015480930342487847,-0.010556376434936822,0.015480930342487847,-0.0032621280702159186,0.005216740575748049
gene_16118,363,0.015473689512558344,KIRC,0.015473689512558344,-0.013634411236876223,-0.011072944585730186,0.015473689512558344,0.013968002346696436
gene_16337,364,0.015460871199279403,BRCA,-0.015460871199279403,-0.015460871199279403,0.011406238507990139,0.013513664422379876,0.0013815967215450864
gene_6361,365,0.015439116738702106,PRAD,0.015439116738702106,-0.004980525534566873,-0.0016968815441292253,-0.008008063512077501,-0.0007536461479302376
gene_2778,366,0.01540964726041834,LUAD,0.01540964726041834,-0.012951514625748228,0.005213799823618708,-8.9008062183968e-05,0.01540964726041834
gene_16239,367,0.01540507802511797,LUAD,0.01540507802511797,-0.006039104650894922,-0.007061891694090669,0.005233611230249097,0.01540507802511797
gene_16379,368,0.015371211293448477,KIRC,0.015371211293448477,0.005672213201052561,-0.003795056511663682,0.015371211293448477,-0.009327377411398897
gene_375,369,0.015363047729552902,LUAD,0.015363047729552902,-0.005957069522967579,-0.004245043935435899,0.00012849458002975388,0.015363047729552902
gene_15983,370,0.015360267668673527,COAD,0.015360267668673527,0.00713118404953288,0.015360267668673527,-0.00431211240027756,-0.015135349855954475
gene_12245,371,0.015328779353929019,PRAD,0.015328779353929019,-0.003919219995831801,-0.005091999000939654,-0.0040824009579989795,-0.0022351593991636366
gene_4585,372,0.015323901146515053,KIRC,0.015323901146515053,-0.010791829752188117,-0.0005473783362053271,0.015323901146515053,-0.0017355139199703286
gene_13298,373,0.015312228071274216,LUAD,0.015312228071274216,-0.008788799487739567,-0.007613807379726329,-0.0108887681797143,0.015312228071274216
gene_17764,374,0.015288420786834499,BRCA,0.015288420786834499,0.015288420786834499,-0.005997974929047634,-0.012876253113628045,-0.005722657216223487
gene_8988,375,0.015269324911319793,KIRC,-0.015269324911319793,0.012448412092948015,0.000476638570807331,-0.015269324911319793,-0.004709298757776824
gene_6101,376,0.015249313273714264,COAD,0.015249313273714264,-0.008352068765386862,0.015249313273714264,-0.0034103784705957303,-0.0026120601812060487
gene_4479,377,0.015226099440472065,COAD,0.015226099440472065,-0.010667049865835687,0.015226099440472065,-0.004917169721569458,0.0045294947821641895
gene_18354,378,0.015213828374595251,LUAD,0.015213828374595251,-0.005444939120211375,0.003314440289768488,-0.004293289314867123,0.015213828374595251
gene_13511,379,0.015181964044582157,BRCA,0.015181964044582157,0.015181964044582157,0.005272518891462633,-0.010825428016236482,-0.005705086282637333
gene_9511,380,0.015170522961016541,LUAD,-0.015170522961016541,0.012436280462586819,-0.008030845408057877,0.008254949500280875,-0.015170522961016541
gene_4833,381,0.015166327363537414,LUAD,-0.015166327363537414,0.006199044852407561,-0.004514558899368183,0.002103665703962284,-0.015166327363537414
gene_1800,382,0.015160126225904992,BRCA,-0.015160126225904992,-0.015160126225904992,0.014505924414199463,0.002722285534959442,0.00632399038080635
gene_5050,383,0.015146392025552005,PRAD,0.015146392025552005,-0.006234540195214689,-0.005029847409912761,-0.002836102823975477,-0.0010459015964543771
gene_2037,384,0.015143507072885252,COAD,0.015143507072885252,-0.004672393352172521,0.015143507072885252,-0.0036092618152315883,-0.0021188529679410785
gene_817,385,0.015141215804207188,BRCA,0.015141215804207188,0.015141215804207188,-0.005515818399823647,0.006724335021967737,-0.011951420566827173
gene_3829,386,0.015138724178664712,KIRC,0.015138724178664712,-0.010840821388580961,-0.012905510028134276,0.015138724178664712,0.011482482392679356
gene_8616,387,0.01513318390554524,COAD,0.01513318390554524,-0.008873049659402483,0.01513318390554524,-0.007967267654543335,-0.005783148161496961
gene_3843,388,0.015131248799294618,PRAD,-0.015131248799294618,-0.003765938021189081,0.012393711577622046,0.014980938702046092,-0.00847746345918503
gene_18214,389,0.015131111872632429,KIRC,0.015131111872632429,-0.005596130362394003,-0.0036627162107372964,0.015131111872632429,-0.0020954695461967905
gene_706,390,0.015047840647026876,BRCA,0.015047840647026876,0.015047840647026876,-0.005123286492316257,-0.0016811685852307448,-0.007223203909729285
gene_4170,391,0.015043233180036518,PRAD,0.015043233180036518,-0.0011125007253770856,-0.003344728679786763,-0.0032018769553510697,-0.007384126819526213
gene_3860,392,0.01503809739346423,LUAD,-0.01503809739346423,0.00601458742941921,-0.002811578247397937,0.014052765894531546,-0.01503809739346423
gene_4603,393,0.014979663493292715,BRCA,-0.014979663493292715,-0.014979663493292715,-0.005222181452114858,0.013058688177974363,0.01028897948600891
gene_10141,394,0.014926469511127343,PRAD,0.014926469511127343,-0.001508946556189671,-0.008115294019983694,-0.005492397807291672,0.0001901688723329474
gene_742,395,0.014918989560195271,COAD,0.014918989560195271,-0.007462420240613156,0.014918989560195271,0.010852073142144269,-0.006989970119142324
gene_14444,396,0.014903588255463722,KIRC,-0.014903588255463722,0.001990282348650822,0.002853213097795953,-0.014903588255463722,0.007033643563390333
